subject_id,block,sentence_n,trialtime,x,y
0,1430,2,4713.2015,0,8
0,1430,2,5431.7791,2,7
0,1430,2,5937.6343,0,2
0,1430,2,6404.7075,3,5
0,1430,2,7049.3196,0,4
0,1430,2,7438.1749,1,6
0,1430,2,7931.294,1,1
0,1430,2,8358.3201,0,4
0,1430,2,8785.3462,3,5
0,1430,2,9174.2015,1,4
0,1430,2,10197.5324,0,8
0,1430,2,10690.6515,0,3
0,1430,2,11134.5876,3,5
0,1430,2,11609.7059,1,1
0,1430,2,12302.3342,3,5
0,1430,2,12795.4533,0,1
0,1430,2,13291.8769,1,6
0,1430,2,13623.6088,0,7
0,1430,2,14229.9332,1,9
0,1430,2,14788.3234,0,2
0,1430,2,15472.833,3,5
0,1430,2,15899.8591,0,4
0,1430,2,16358.2669,0,8
0,1430,2,16600.2688,0,8
0,1430,2,17036.4322,3,5
0,1430,2,17386.6362,2,6
0,1430,2,17764.9645,0,6
0,1430,2,18227.7901,1,2
0,1430,2,18654.8162,0,5
0,1430,2,19075.4569,3,5
0,1430,2,19736.9914,0,7
0,1430,2,20180.9276,3,5
0,1430,2,20889.0263,1,5
0,1430,2,21239.2302,0,6
0,1430,2,22131.7965,0,2
0,1430,2,22459.678,1,2
0,1430,2,23403.9147,1,2
0,1430,2,23968.5102,3,9
0,1431,2,571.1634,0,1
0,1431,2,1103.7077,0,2
0,1431,2,1900.0433,3,5
0,1431,2,2591.0092,1,6
0,1431,2,3084.1282,1,1
0,1431,2,3876.6023,2,5
0,1431,2,4538.0734,0,2
0,1431,2,5373.5771,2,7
0,1431,2,6035.0851,0,4
0,1431,2,6679.4873,3,5
0,1431,2,7106.5134,2,7
0,1431,2,7434.3949,2,8
0,1431,2,7676.3968,2,8
0,1431,2,8242.6339,2,10
0,1431,2,8484.6354,2,10
0,1431,2,8726.6368,2,10
0,1431,2,9322.5769,2,8
0,1431,2,9880.967,1,1
0,1431,2,10259.2954,1,3
0,1431,2,10609.4993,0,2
0,1431,2,11076.5726,3,5
0,1431,2,11721.1831,0,4
0,1431,2,12581.8714,1,6
0,1431,2,13074.9904,1,1
0,1431,2,13502.0165,0,4
0,1431,2,14146.4964,3,6
0,1431,2,15249.4441,1,3
0,1431,2,15599.648,0,2
0,1431,2,16230.9211,2,4
0,1431,2,16674.8573,0,7
0,1431,2,17171.2809,1,2
0,1431,2,18109.5833,0,7
0,1431,2,18437.4648,0,8
0,1431,2,19043.863,2,7
0,1431,2,19432.7183,3,5
0,1431,2,20039.1264,1,6
0,1431,2,20501.9519,0,2
0,1431,2,21047.2,0,3
0,1431,2,21487.2609,0,2
0,1431,2,21954.3341,3,5
0,1431,2,22381.3602,0,4
0,1431,2,23001.4793,1,6
0,1431,2,23720.0308,0,8
0,1431,2,24098.3592,0,6
0,1431,2,24666.037,1,5
0,1431,2,24993.9185,1,6
0,1431,2,25655.3715,3,9
0,1432,2,680.3423,0,7
0,1432,2,1341.6801,3,5
0,1432,2,1973.0276,1,7
0,1432,2,2757.8573,0,6
0,1432,2,3220.6829,1,2
0,1432,2,3955.3763,0,4
0,1432,2,4599.769,3,5
0,1432,2,4988.6243,1,4
0,1432,2,5633.1042,0,7
0,1432,2,6011.4326,2,7
0,1432,2,6607.3437,0,7
0,1432,2,7103.7673,1,2
0,1432,2,7562.1751,1,6
0,1432,2,8668.5795,0,2
0,1432,2,9236.2526,1,3
0,1432,2,9762.195,3,5
0,1432,2,10151.0503,1,4
0,1432,2,10571.691,1,1
0,1432,2,10960.5463,2,3
0,1432,2,11765.3541,0,7
0,1432,2,12143.6825,2,7
0,1432,2,12750.0905,1,5
0,1432,2,13345.9538,3,5
0,1432,2,14030.5797,0,2
0,1432,2,14474.5159,2,5
0,1432,2,14918.452,0,2
0,1432,2,15246.3335,0,3
0,1432,2,15842.1157,0,5
0,1432,2,16169.9972,0,4
0,1432,2,16558.8525,1,6
0,1432,2,16909.0564,0,7
0,1432,2,17287.3848,2,7
0,1432,2,17676.2401,1,5
0,1432,2,18075.8133,3,9
0,1433,2,743.1443,0,9
0,1433,2,1330.4503,1,1
0,1433,2,1719.3056,0,3
0,1433,2,2433.1775,1,8
0,1433,2,2783.3814,0,7
0,1433,2,3150.4601,2,7
0,1433,2,3539.3154,1,5
0,1433,2,3917.6438,3,5
0,1433,2,4392.762,1,1
0,1433,2,4819.7881,0,4
0,1433,2,5246.8142,3,5
0,1433,2,5673.8403,0,4
0,1433,2,6062.6956,1,6
0,1433,2,6525.5212,0,2
0,1433,2,6908.8937,3,5
0,1433,2,7402.0127,0,1
0,1433,2,7729.8943,1,1
0,1433,2,8966.7225,1,9
0,1433,2,9294.604,1,8
0,1433,2,9738.5402,3,5
0,1433,2,10400.0291,1,2
0,1433,2,10896.4527,0,7
0,1433,2,11317.0934,0,4
0,1433,2,11695.4218,0,2
0,1433,2,12162.495,3,5
0,1433,2,12655.614,0,1
0,1433,2,13398.5902,0,7
0,1433,2,13787.4455,1,9
0,1433,2,14463.7557,1,9
0,1433,2,15283.8968,3,5
0,1433,2,15634.1007,2,6
0,1433,2,16109.219,0,2
0,1433,2,16576.2922,3,5
0,1433,2,16965.1475,1,4
0,1433,2,17315.3514,0,3
0,1433,2,17643.2329,0,2
0,1433,2,18102.6109,0,2
0,1433,2,18690.8631,3,9
0,1434,2,558.3902,1,1
0,1434,2,1143.9162,1,9
0,1434,2,1857.9116,0,4
0,1434,2,2246.7669,1,6
0,1434,2,2635.6222,0,8
0,1434,2,3189.7941,0,6
0,1434,2,3539.998,1,5
0,1434,2,3867.8795,1,6
0,1434,2,4256.7349,3,5
0,1434,2,4749.8539,0,1
0,1434,2,5077.7354,0,2
0,1434,2,5544.8086,3,5
0,1434,2,6019.9269,1,1
0,1434,2,6408.7822,0,3
0,1434,2,6954.0398,0,2
0,1434,2,7966.6964,3,5
0,1434,2,8628.2235,1,2
0,1434,2,8956.105,0,2
0,1434,2,9449.5871,2,7
0,1434,2,10129.9327,1,3
0,1434,2,10592.7582,0,7
0,1434,2,10971.0866,2,7
0,1434,2,11359.9419,1,5
0,1434,2,11738.2703,3,5
0,1434,2,12165.2964,0,4
0,1434,2,12554.1517,1,6
0,1434,2,12904.3556,0,7
0,1434,2,13400.7793,1,2
0,1434,2,14062.1846,3,5
0,1434,2,14529.2578,0,2
0,1434,2,15064.9684,2,8
0,1434,2,15953.1496,1,1
0,1434,2,16481.3259,0,7
0,1434,2,17216.0823,1,9
0,1434,2,17691.2006,3,5
0,1434,2,18118.2267,0,4
0,1434,2,18576.6345,0,8
0,1434,2,19261.2506,3,5
0,1434,2,19681.8914,0,5
0,1434,2,20102.5321,0,8
0,1434,2,20480.8605,0,6
0,1434,2,20907.8866,3,5
0,1434,2,21351.8227,1,2
0,1434,2,21910.2129,0,9
0,1434,2,22455.5683,0,8
0,1434,2,22948.6874,0,3
0,1434,2,23276.5689,0,4
0,1434,2,23665.4242,1,2
0,1434,2,24221.6909,1,9
0,1434,2,24610.5462,0,7
0,1434,2,25191.5671,2,7
0,1434,2,25697.4223,0,2
0,1434,2,26271.859,3,9
0,1435,2,458.4078,0,7
0,1435,2,1096.5177,0,4
0,1435,2,1485.373,1,2
0,1435,2,1929.3092,3,5
0,1435,2,2573.9052,0,4
0,1435,2,3249.6796,0,8
0,1435,2,3491.6815,0,8
0,1435,2,3958.7547,3,5
0,1435,2,4402.6908,0,7
0,1435,2,4781.0192,2,7
0,1435,2,5159.3476,2,5
0,1435,2,6037.8317,0,8
0,1435,2,6605.5457,1,9
0,1435,2,7068.3712,2,5
0,1435,2,7512.3074,0,2
0,1435,2,7862.5113,1,3
0,1435,2,8276.2743,3,5
0,1435,2,8743.3475,0,8
0,1435,2,9451.3292,0,6
0,1435,2,9829.6576,0,4
0,1435,2,10256.6837,3,5
0,1435,2,10645.539,1,6
0,1435,2,11325.8183,0,2
0,1435,2,11653.6998,0,3
0,1435,2,11981.5813,0,2
0,1435,2,12995.0908,3,5
0,1435,2,13462.164,0,8
0,1435,2,14068.4932,2,7
0,1435,2,14457.3485,3,5
0,1435,2,15118.8756,1,2
0,1435,2,15446.7571,1,1
0,1435,2,16203.4727,0,4
0,1435,2,16799.2548,0,6
0,1435,2,17414.562,0,3
0,1435,2,17742.4435,1,3
0,1435,2,18120.7719,1,1
0,1435,2,18583.5974,0,5
0,1435,2,19004.2381,3,5
0,1435,2,19497.3572,0,1
0,1435,2,20022.9317,0,7
0,1435,2,21094.4503,0,4
0,1435,2,21483.3056,1,6
0,1435,2,22306.3343,3,5
0,1435,2,22730.9385,0,2
0,1435,2,23174.8747,2,5
0,1435,2,23618.8108,0,2
0,1435,2,23946.6923,0,3
0,1435,2,24759.2226,0,5
0,1435,2,25148.0779,2,6
0,1435,2,25561.8409,0,8
0,1435,2,26058.2646,1,3
0,1435,2,26664.6399,0,5
0,1435,2,27302.7344,3,5
0,1435,2,27822.9572,0,0
0,1435,2,28782.7711,0,6
0,1435,2,29279.1947,1,1
0,1435,2,29864.7207,1,9
0,1435,2,30253.576,0,7
0,1435,2,30680.6021,1,4
0,1435,2,31030.806,0,5
0,1435,2,31409.1344,0,7
0,1435,2,31787.4628,2,7
0,1435,2,32176.3181,1,5
0,1435,2,32651.4364,3,9
0,1436,2,443.9362,0,1
0,1436,2,771.8177,0,2
0,1436,2,1099.6992,0,3
0,1436,2,1427.5807,0,2
0,1436,2,1894.6539,3,5
0,1436,2,2283.5092,2,7
0,1436,2,2889.9472,0,8
0,1436,2,3348.355,0,4
0,1436,2,3992.8294,3,5
0,1436,2,4685.5003,1,1
0,1436,2,5063.8287,1,3
0,1436,2,5452.684,2,5
0,1436,2,5896.6202,0,2
0,1436,2,6224.5017,0,3
0,1436,2,6574.7056,1,2
0,1436,2,6902.5871,1,1
0,1436,2,7291.4424,0,3
0,1436,2,7967.2264,0,7
0,1436,2,8712.9127,1,1
0,1436,2,9298.4387,1,9
0,1436,2,9991.1097,3,5
0,1436,2,10652.5986,0,7
0,1436,2,11030.927,2,7
0,1436,2,11419.7823,3,5
0,1436,2,11846.8084,0,4
0,1436,2,12235.6637,1,6
0,1436,2,12931.7211,0,7
0,1436,2,13540.3241,1,2
0,1436,2,14201.7703,3,5
0,1436,2,14551.9742,2,6
0,1436,2,15392.1565,0,6
0,1436,2,15770.4849,0,4
0,1436,2,16197.511,3,5
0,1436,2,16644.6901,0,1
0,1436,2,17189.9477,0,2
0,1436,2,17657.021,3,5
0,1436,2,18150.14,0,1
0,1436,2,18478.0215,1,1
0,1436,2,19006.1977,2,7
0,1436,2,19450.1339,0,4
0,1436,2,19877.16,3,5
0,1436,2,20304.1861,0,4
0,1436,2,20980.0477,0,8
0,1436,2,21447.1209,3,5
0,1436,2,22108.6098,1,8
0,1436,2,22458.8137,2,7
0,1436,2,22847.669,0,8
0,1436,2,23403.9357,0,1
0,1436,2,23897.0547,3,5
0,1436,2,24848.3284,0,0
0,1436,2,25176.2099,0,1
0,1436,2,25418.2117,0,1
0,1436,2,25660.2135,0,1
0,1436,2,25902.2148,0,1
0,1436,2,26648.2814,2,10
0,1436,2,26890.2828,2,9
0,1436,2,27197.4656,3,10
0,1436,2,27504.6484,2,10
0,1436,2,27746.6498,2,10
0,1437,2,564.5955,0,7
0,1437,2,1516.0023,1,9
0,1437,2,1975.6129,1,9
0,1437,2,2450.7312,3,5
0,1437,2,2829.0596,1,5
0,1437,2,3217.9149,0,7
0,1437,2,4306.354,2,5
0,1437,2,4750.2902,0,2
0,1437,2,5217.3634,3,5
0,1437,2,5661.2996,0,7
0,1437,2,6081.9403,0,4
0,1437,2,6508.9664,3,5
0,1437,2,6935.9925,0,4
0,1437,2,7394.4003,0,8
0,1437,2,7861.4735,3,5
0,1437,2,8282.1142,0,5
0,1437,2,8702.755,0,8
0,1437,2,9081.0834,0,6
0,1437,2,9508.1094,3,5
0,1437,2,9935.1355,0,4
0,1437,2,10393.5434,0,8
0,1437,2,11206.0531,2,8
0,1437,2,11584.3815,0,8
0,1437,2,12294.9745,0,3
0,1437,2,12754.4455,0,3
0,1437,2,13247.5646,0,8
0,1437,2,14021.3413,0,1
0,1437,2,14839.7606,3,9
0,1438,2,388.8553,2,5
0,1438,2,832.7915,0,2
0,1438,2,1160.673,0,3
0,1438,2,1884.8395,0,5
0,1438,2,2305.4802,3,5
0,1438,2,3240.8399,1,4
0,1438,2,3703.6654,0,8
0,1438,2,4130.6915,1,5
0,1438,2,4372.6934,1,5
0,1438,2,4918.1098,0,5
0,1438,2,5338.7505,3,5
0,1438,2,5983.3627,0,4
0,1438,2,6372.218,1,6
0,1438,2,7485.685,0,7
0,1438,2,7926.8267,1,2
0,1438,2,8700.396,3,5
0,1438,2,9473.3973,2,8
0,1438,2,9851.7257,0,8
0,1438,2,10344.8447,0,3
0,1438,2,10819.963,2,7
0,1438,2,11415.8509,0,7
0,1438,2,11794.1793,2,7
0,1438,2,12183.0346,1,5
0,1438,2,12623.7612,3,9
0,1439,2,1094.8905,0,7
0,1439,2,1538.8266,3,5
0,1439,2,2031.9457,0,1
0,1439,2,2359.8272,1,1
0,1439,2,3105.405,2,7
0,1439,2,3549.3412,0,4
0,1439,2,4193.7339,3,5
0,1439,2,4620.76,0,4
0,1439,2,5079.1678,0,8
0,1439,2,5546.2411,3,5
0,1439,2,5990.1772,0,3
0,1439,2,6318.0587,0,2
0,1439,2,7071.2176,2,8
0,1439,2,7763.3847,0,7
0,1439,2,8141.7131,2,7
0,1439,2,9052.5127,1,3
0,1439,2,9683.7858,3,5
0,1439,2,10104.4265,0,5
0,1439,2,10742.4434,0,8
0,1439,2,11120.7717,0,6
0,1439,2,11547.7978,3,5
0,1439,2,12022.9161,1,1
0,1439,2,12519.3397,2,7
0,1439,2,13157.5153,2,10
0,1439,2,13961.9337,2,6
0,1439,2,14375.6967,0,8
0,1439,2,14754.0251,0,6
0,1439,2,15132.3535,0,4
0,1439,2,15559.3796,3,5
0,1439,2,16026.4528,0,8
0,1439,2,16404.7812,0,6
0,1439,2,16825.4219,0,3
0,1439,2,17269.3581,3,5
0,1439,2,17731.0975,1,1
0,1439,2,18316.6235,1,9
0,1439,2,18558.6253,1,9
0,1439,2,19117.0155,0,2
0,1439,2,19584.38,2,7
0,1439,2,19880.3188,2,8
0,1439,2,20122.3201,2,8
0,1439,2,20718.2203,2,10
0,1439,2,20960.2222,2,10
0,1439,2,21202.224,2,10
0,1439,2,21798.1926,2,8
0,1439,2,22187.0479,0,9
0,1439,2,22514.9294,1,9
0,1439,2,23211.0605,0,8
0,1439,2,23631.7012,0,5
0,1439,2,24026.1571,0,2
0,1439,2,24268.1589,0,2
0,1439,2,24735.2322,3,5
0,1439,2,25162.2583,2,8
0,1439,2,25697.9689,0,2
0,1439,2,25939.9707,0,2
0,1439,2,26318.2991,0,4
0,1439,2,26738.9398,0,7
0,1439,2,27334.7422,2,7
0,1439,2,27723.5975,1,5
0,1439,2,28101.9259,3,5
0,1439,2,28528.9519,0,4
0,1439,2,29135.1834,1,6
0,1439,2,29485.3873,0,7
0,1439,2,30199.3277,1,2
0,1439,2,30643.2639,3,5
0,1439,2,31287.8495,0,4
0,1439,2,31666.1779,0,6
0,1439,2,32124.5857,0,2
0,1439,2,32669.8688,1,2
0,1439,2,33214.3888,1,3
0,1439,2,33572.8738,1,1
0,1439,2,34477.5781,0,5
0,1439,2,35115.595,3,5
0,1439,2,35582.6682,0,8
0,1439,2,36057.7865,2,4
0,1440,2,327.8815,2,5
0,1440,2,655.763,2,6
0,1440,2,897.7649,2,6
0,1440,2,1573.7254,2,10
0,1440,2,1815.7273,2,10
0,1440,2,2057.7291,2,10
0,1440,2,2516.1369,2,6
0,1440,2,3230.1433,1,1
0,1440,2,4003.9013,1,8
0,1440,2,4610.2479,0,6
0,1440,2,5073.0735,1,2
0,1440,2,5517.0096,3,5
0,1440,2,5905.8649,1,4
0,1440,2,6368.6904,0,8
0,1440,2,6861.8095,0,3
0,1440,2,7250.6648,2,4
0,1440,2,7664.4278,0,2
0,1440,2,8209.7785,1,2
0,1440,2,8653.7147,3,5
0,1440,2,9260.1227,1,6
0,1440,2,9970.7766,1,1
0,1440,2,10349.105,1,3
0,1440,2,10762.868,3,5
0,1440,2,11151.7233,1,4
0,1440,2,11614.5488,0,8
0,1440,2,12107.6679,0,3
0,1440,2,12769.0523,3,5
0,1440,2,13413.6644,2,8
0,1440,2,14137.9888,0,8
0,1440,2,14631.1079,0,3
0,1440,2,15176.4585,0,2
0,1440,2,15643.5317,3,5
0,1440,2,16070.5578,0,4
0,1440,2,16459.4131,1,6
0,1440,2,17183.8015,1,1
0,1440,2,17711.9777,2,7
0,1440,2,18100.833,3,5
0,1440,2,18489.6883,1,6
0,1440,2,19096.0637,0,8
0,1440,2,19474.3921,0,6
0,1440,2,19895.0328,0,3
0,1440,2,20245.2367,1,2
0,1440,2,20689.1729,3,5
0,1440,2,21039.3768,2,6
0,1440,2,21514.495,0,2
0,1440,2,21973.873,0,2
0,1440,2,22479.7282,2,7
0,1440,2,22868.5835,3,5
0,1440,2,23553.2428,0,2
0,1440,2,24493.2301,2,7
0,1440,2,24882.0854,1,5
0,1440,2,25340.4933,1,1
0,1440,2,26449.7964,1,5
0,1440,2,26876.8225,0,2
0,1440,2,27227.0264,1,3
0,1440,2,27858.2586,3,5
0,1440,2,28736.8621,0,7
0,1440,2,29115.1905,2,7
0,1440,2,29504.0458,3,5
0,1440,2,29854.2497,2,4
0,1440,2,30350.6734,1,9
0,1440,2,31153.7162,1,1
0,1440,2,31699.1326,1,2
0,1440,2,32171.3559,1,6
0,1440,2,32634.1815,0,2
0,1440,2,32962.063,1,2
0,1440,2,33744.1122,3,9
0,1441,2,556.2667,0,7
0,1441,2,945.122,1,9
0,1441,2,1187.1238,1,9
0,1441,2,1662.2421,3,5
0,1441,2,2076.0051,1,7
0,1441,2,2426.209,0,6
0,1441,2,3120.4219,1,2
0,1441,2,3509.2772,0,4
0,1441,2,3936.3033,3,5
0,1441,2,4671.1338,1,6
0,1441,2,5164.2529,1,1
0,1441,2,5627.0784,2,5
0,1441,2,6071.0145,0,2
0,1441,2,6538.0878,3,5
0,1441,2,7144.534,1,6
0,1441,2,7607.3595,0,2
0,1441,2,8152.6892,0,3
0,1441,2,8813.3909,3,5
0,1441,2,9381.1792,2,4
0,1441,2,9779.2762,1,1
0,1441,2,11015.886,1,9
0,1441,2,11489.2751,1,9
0,1441,2,11964.3934,3,5
0,1441,2,12608.9722,0,4
0,1441,2,13384.7615,0,3
0,1441,2,13773.6168,1,1
0,1441,2,14418.1956,2,4
0,1441,2,14807.0509,0,5
0,1441,2,15517.6391,3,9
0,1442,2,556.2667,2,8
0,1442,2,970.0297,0,6
0,1442,2,1383.7927,2,4
0,1442,2,1772.648,1,6
0,1442,2,2161.5033,3,5
0,1442,2,2511.7072,2,6
0,1442,2,2986.8255,0,2
0,1442,2,3582.6077,0,4
0,1442,2,4041.9856,0,4
0,1442,2,4637.0795,0,2
0,1442,2,4964.9611,0,3
0,1442,2,5408.8972,3,5
0,1442,2,6043.8732,0,4
0,1442,2,6432.7285,1,6
0,1442,2,6925.8475,1,1
0,1442,2,7394.3936,2,7
0,1442,2,7783.2489,3,5
0,1442,2,8568.0861,2,4
0,1442,2,8995.1122,1,1
0,1442,2,9713.6637,0,3
0,1442,2,9955.6655,0,3
0,1442,2,10333.9939,0,5
0,1442,2,10712.3223,0,7
0,1442,2,11090.6507,2,7
0,1442,2,11479.506,1,5
0,1442,2,11857.8344,3,5
0,1442,2,12332.9527,1,1
0,1442,2,12808.0709,3,5
0,1442,2,13283.1892,1,9
0,1442,2,13868.7152,1,1
0,1442,2,14396.6059,0,9
0,1442,2,15107.2928,0,4
0,1442,2,15565.7007,0,8
0,1442,2,15893.5822,0,9
0,1442,2,16314.2229,3,9
0,1443,2,493.119,0,5
0,1443,2,1131.208,0,8
0,1443,2,1509.5364,0,6
0,1443,2,2364.6362,0,3
0,1443,2,2692.5177,0,2
0,1443,2,3377.0447,3,5
0,1443,2,4225.1431,1,3
0,1443,2,4721.5667,0,8
0,1443,2,5711.9887,0,1
0,1443,2,6465.1009,2,7
0,1443,2,6853.9562,3,5
0,1443,2,7204.1601,2,6
0,1443,2,7810.6138,0,5
0,1443,2,8231.2546,3,5
0,1443,2,8706.3728,1,1
0,1443,2,9668.8346,2,7
0,1443,2,10131.6601,1,3
0,1443,2,10545.4231,3,5
0,1443,2,10934.2784,2,7
0,1443,2,11440.1336,0,2
0,1443,2,12027.9215,0,2
0,1443,2,12490.3047,1,3
0,1443,2,12904.0678,3,5
0,1443,2,13548.6922,0,5
0,1443,2,14271.9236,2,10
0,1443,2,15242.3017,0,4
0,1443,2,15700.7096,0,8
0,1443,2,16601.9126,3,5
0,1443,2,17375.619,1,2
0,1443,2,17764.4743,2,4
0,1443,2,18569.3315,0,8
0,1443,2,19062.4505,0,3
0,1443,2,19390.332,0,2
0,1443,2,20187.0538,3,5
0,1443,2,20630.9899,0,7
0,1443,2,21009.3183,2,7
0,1443,2,21398.1736,3,5
0,1443,2,21891.2927,0,9
0,1443,2,22219.1742,1,9
0,1443,2,23238.9825,1,1
0,1443,2,23919.3182,0,5
0,1443,2,24563.8356,1,2
0,1443,2,25007.7717,3,5
0,1443,2,25474.845,0,8
0,1443,2,25967.964,0,3
0,1443,2,26629.2668,3,5
0,1443,2,27026.1259,1,9
0,1443,2,28130.8866,0,2
0,1443,2,28458.7681,1,2
0,1443,2,28918.2063,1,2
0,1443,2,29482.8018,3,9
0,1444,2,467.0732,0,4
0,1444,2,1062.7777,0,2
0,1444,2,1412.9816,1,1
0,1444,2,1971.3718,2,8
0,1444,2,2615.9697,3,5
0,1444,2,2966.1736,2,4
0,1444,2,3355.0289,1,6
0,1444,2,3705.2329,0,7
0,1444,2,4583.2988,2,4
0,1444,2,5263.6444,1,8
0,1444,2,5707.5805,3,5
0,1444,2,6313.9862,1,6
0,1444,2,7367.6369,1,1
0,1444,2,7695.5184,1,2
0,1444,2,8191.942,2,7
0,1444,2,8635.8781,0,4
0,1444,2,9062.9042,3,5
0,1444,2,9630.6991,2,6
0,1444,2,10217.9967,0,2
0,1444,2,10459.9986,0,2
0,1444,2,11183.2204,2,7
0,1444,2,11572.0757,3,5
0,1444,2,12016.0118,0,7
0,1444,2,12394.3402,2,7
0,1444,2,13000.7482,3,5
0,1444,2,13773.7447,0,4
0,1444,2,14138.1817,1,6
0,1444,2,14818.4611,0,2
0,1444,2,15285.5343,3,5
0,1444,2,15729.4704,1,2
0,1444,2,16192.296,0,6
0,1444,2,16612.9367,0,9
0,1444,2,17386.7463,0,2
0,1444,2,17714.6278,0,3
0,1444,2,18158.5639,2,6
0,1444,2,18789.8797,0,8
0,1444,2,19346.1463,0,1
0,1444,2,19933.4523,1,9
0,1444,2,20408.5706,3,5
0,1444,2,20875.6438,0,2
0,1444,2,21319.58,2,5
0,1444,2,21981.086,0,2
0,1444,2,22743.4987,0,3
0,1444,2,23121.827,0,5
0,1444,2,23532.7514,3,5
0,1444,2,23953.3922,0,5
0,1444,2,24374.0329,0,2
0,1444,2,24724.2368,1,1
0,1444,2,25113.0921,0,3
0,1444,2,25774.3949,3,5
0,1444,2,26163.2502,1,4
0,1444,2,26626.0757,0,8
0,1444,2,27119.1948,0,3
0,1444,2,27563.1309,3,5
0,1444,2,27951.9862,2,7
0,1444,2,28340.8415,0,8
0,1444,2,29137.611,3,5
0,1444,2,29799.117,0,3
0,1444,2,30126.9985,0,2
0,1444,2,30457.2101,1,1
0,1444,2,30785.0916,1,2
0,1444,2,31530.7592,0,8
0,1444,2,31919.6145,2,7
0,1444,2,32526.0225,3,9
0,1445,2,413.763,2,8
0,1445,2,792.0914,0,8
0,1445,2,1267.2097,2,4
0,1445,2,1656.065,1,6
0,1445,2,2300.5448,0,3
0,1445,2,2758.9527,0,7
0,1445,2,3726.2768,0,2
0,1445,2,4410.8413,3,5
0,1445,2,4854.7775,0,3
0,1445,2,5182.659,0,2
0,1445,2,5718.3696,2,8
0,1445,2,6276.7598,1,1
0,1445,2,6804.936,0,7
0,1445,2,7183.2644,2,7
0,1445,2,8147.2531,0,2
0,1445,2,8497.4571,1,3
0,1445,2,8911.2201,3,5
0,1445,2,9355.1562,1,2
0,1445,2,9744.0115,0,4
0,1445,2,10122.3399,0,2
0,1445,2,10472.5438,1,1
0,1445,2,11068.326,1,3
0,1445,2,11569.3607,0,5
0,1445,2,11990.0014,2,5
0,1445,2,12700.7189,2,10
0,1445,2,13414.7143,3,5
0,1445,2,14076.2365,0,7
0,1445,2,15014.7412,2,7
0,1445,2,15403.5965,3,5
0,1445,2,15830.6226,0,4
0,1445,2,16219.4779,1,6
0,1445,2,16682.3034,0,2
0,1445,2,17149.3766,3,5
0,1445,2,17538.2319,1,4
0,1445,2,18176.3264,1,1
0,1445,2,18603.3525,2,4
0,1445,2,19017.1155,0,2
0,1445,2,19484.1888,3,5
0,1445,2,19951.262,0,8
0,1445,2,20414.0875,1,4
0,1445,2,20802.9428,3,5
0,1445,2,21447.5192,0,4
0,1445,2,21836.3745,1,6
0,1445,2,22299.2001,0,2
0,1445,2,22983.6399,3,5
0,1445,2,23410.666,0,6
0,1445,2,24048.7084,0,9
0,1445,2,24475.7345,1,6
0,1445,2,25156.0513,0,2
0,1445,2,25506.2552,1,1
0,1445,2,25969.0808,2,5
0,1445,2,26431.9063,1,1
0,1445,2,27017.4323,1,9
0,1445,2,27613.3699,3,9
0,1446,2,638.1836,0,1
0,1446,2,1134.6072,1,6
0,1446,2,1627.7263,1,1
0,1446,2,2054.7524,0,4
0,1446,2,2481.7785,3,5
0,1446,2,2895.5415,1,3
0,1446,2,3358.367,0,7
0,1446,2,3821.1925,1,3
0,1446,2,4452.4621,3,5
0,1446,2,4873.1028,0,6
0,1446,2,5200.9844,0,5
0,1446,2,5442.9862,0,5
0,1446,2,5684.9878,0,5
0,1446,2,6408.2912,2,10
0,1446,2,6650.2931,2,10
0,1446,2,6892.2949,2,10
0,1446,2,7134.2968,2,10
0,1446,2,7640.152,0,5
0,1446,2,8060.7927,0,8
0,1446,2,8439.1211,0,6
0,1446,2,8866.1472,3,5
0,1446,2,9518.1387,1,0
0,1446,2,9846.0203,1,1
0,1446,2,10678.6509,2,10
0,1446,2,10920.6527,2,10
0,1446,2,11535.7634,1,1
0,1446,2,12281.3934,2,7
0,1446,2,12744.2189,1,3
0,1446,2,13375.4357,3,5
0,1446,2,13850.554,1,1
0,1446,2,14313.3795,2,5
0,1446,2,15539.6978,1,1
0,1446,2,16232.3688,3,5
0,1446,2,16646.1318,1,3
0,1446,2,16996.3357,0,2
0,1446,2,17410.0987,2,4
0,1446,2,17854.0349,0,7
0,1446,2,18316.8604,1,3
0,1446,2,18667.0643,0,2
0,1446,2,19134.1376,3,5
0,1446,2,19561.1636,0,4
0,1446,2,20019.5715,0,8
0,1446,2,20486.6447,3,5
0,1446,2,20900.4077,1,3
0,1446,2,21396.8313,0,8
0,1446,2,22041.3488,3,9
0,1447,2,458.4078,0,5
0,1447,2,879.0486,0,2
0,1447,2,1206.9301,1,2
0,1447,2,1650.8662,3,5
0,1447,2,2094.8024,0,7
0,1447,2,2538.7385,3,5
0,1447,2,3231.4429,1,1
0,1447,2,3789.8331,2,8
0,1447,2,4216.8591,3,5
0,1447,2,4567.0631,2,4
0,1447,2,5042.1813,0,8
0,1447,2,5420.5097,2,8
0,1447,2,5809.365,0,7
0,1447,2,6187.6934,2,7
0,1447,2,6569.3729,2,5
0,1447,2,6897.2544,1,5
0,1447,2,7139.2562,1,5
0,1447,2,7853.1899,2,10
0,1447,2,8095.1918,2,10
0,1447,2,8337.1936,2,10
0,1447,2,8833.6173,1,5
0,1447,2,9429.4148,3,5
0,1447,2,9856.4409,0,4
