subject_id,sentence_n,trialtime,event
0,1369,30622.4701,pressed key
0,1369,30925.0374,pressed key
0,1369,31368.9736,pressed key
0,1369,31828.2663,pressed key
0,1369,32508.5832,pressed key
0,1369,32897.4385,pressed key
0,1369,33286.2938,pressed key
0,1369,33706.9346,pressed key
0,1369,34463.6314,pressed key
0,1369,34841.9598,pressed key
0,1370,427.0261,pressed key
0,1370,923.4497,pressed key
0,1370,1251.3312,pressed key
0,1370,1493.3328,pressed key
0,1370,2298.1079,pressed key
0,1370,2540.1098,pressed key
0,1370,2782.1116,pressed key
0,1370,3369.4176,pressed key
0,1370,4030.8638,pressed key
0,1370,4457.8899,pressed key
0,1370,5064.1119,pressed key
0,1370,5631.8507,pressed key
0,1370,6128.2743,pressed key
0,1370,6572.2104,pressed key
0,1370,7140.0127,pressed key
0,1370,7567.0388,pressed key
0,1370,7894.9203,pressed key
0,1370,8570.8195,pressed key
0,1370,9177.1662,pressed key
0,1370,9744.9399,pressed key
0,1370,10072.8214,pressed key
0,1370,10314.8233,pressed key
0,1370,11057.9078,pressed key
0,1370,11299.9097,pressed key
0,1370,11541.9116,pressed key
0,1370,12067.486,pressed key
0,1370,12542.6043,pressed key
0,1370,12920.9327,pressed key
0,1370,13309.788,pressed key
0,1370,13905.5856,pressed key
0,1370,14511.9758,pressed key
0,1370,14890.3041,pressed key
0,1370,15680.2107,pressed key
0,1370,16058.5391,pressed key
0,1370,16502.4753,pressed key
0,1370,16960.8831,pressed key
0,1370,17659.2457,pressed key
0,1370,18303.8245,pressed key
0,1370,18724.4653,pressed key
0,1370,19325.3932,pressed key
0,1371,378.3284,pressed key
0,1371,767.1837,pressed key
0,1371,1477.7941,pressed key
0,1371,2223.4616,pressed key
0,1371,2551.3431,pressed key
0,1371,2793.345,pressed key
0,1371,3035.3468,pressed key
0,1371,3673.5471,pressed key
0,1371,3915.5489,pressed key
0,1371,4157.5508,pressed key
0,1371,4399.5526,pressed key
0,1371,5037.8025,pressed key
0,1371,5388.0064,pressed key
0,1371,5913.5809,pressed key
0,1371,6357.5171,pressed key
0,1371,6746.3724,pressed key
0,1371,7209.1979,pressed key
0,1371,7919.827,pressed key
0,1371,8581.1648,pressed key
0,1371,9056.2831,pressed key
0,1371,9641.8091,pressed key
0,1371,9883.811,pressed key
0,1371,10358.9292,pressed key
0,1371,10785.9553,pressed key
0,1371,11392.2644,pressed key
0,1371,11855.09,pressed key
0,1371,12553.4151,pressed key
0,1371,13020.4883,pressed key
0,1371,13556.1989,pressed key
0,1371,14114.5891,pressed key
0,1371,14642.7653,pressed key
0,1371,15031.6206,pressed key
0,1371,15409.949,pressed key
0,1372,327.8815,pressed key
0,1372,655.763,pressed key
0,1372,1122.8362,pressed key
0,1372,1754.1587,pressed key
0,1372,2250.5823,pressed key
0,1372,2639.4377,pressed key
0,1372,3300.9708,pressed key
0,1372,3727.9969,pressed key
0,1372,4517.8768,pressed key
0,1372,5280.0339,pressed key
0,1372,5522.0358,pressed key
0,1372,6057.7464,pressed key
0,1372,6702.3252,pressed key
0,1372,7346.9374,pressed key
0,1372,7805.3452,pressed key
0,1372,8483.7687,pressed key
0,1372,8872.624,pressed key
0,1372,9365.743,pressed key
0,1372,10046.0886,pressed key
0,1372,10924.1833,pressed key
0,1372,12154.5589,pressed key
0,1372,12629.6772,pressed key
0,1372,13157.8534,pressed key
0,1372,13571.6164,pressed key
0,1372,14440.1803,pressed key
0,1372,14933.2994,pressed key
0,1372,15261.1809,pressed key
0,1372,15789.3571,pressed key
0,1372,16285.7807,pressed key
0,1372,16706.4214,pressed key
0,1372,17344.5159,pressed key
0,1372,17758.2789,pressed key
0,1372,18419.7678,pressed key
0,1372,18886.841,pressed key
0,1372,19330.7772,pressed key
0,1372,19926.5969,pressed key
0,1372,20347.2376,pressed key
0,1372,21256.6718,pressed key
0,1372,21635.0002,pressed key
0,1372,22388.2635,pressed key
0,1372,22855.3367,pressed key
0,1372,23716.554,pressed key
0,1372,24322.8631,pressed key
0,1372,24785.6886,pressed key
0,1372,25113.5701,pressed key
0,1372,25441.4516,pressed key
0,1372,26015.8883,pressed key
0,1373,638.2377,pressed key
0,1373,1101.0632,pressed key
0,1373,1517.2567,pressed key
0,1373,1845.1382,pressed key
0,1373,2559.1527,pressed key
0,1373,2801.1546,pressed key
0,1373,3731.9155,pressed key
0,1373,4175.8517,pressed key
0,1373,4503.7332,pressed key
0,1373,5039.4438,pressed key
0,1373,5597.8339,pressed key
0,1373,6357.3606,pressed key
0,1373,6735.689,pressed key
0,1373,7232.1126,pressed key
0,1373,7676.0487,pressed key
0,1373,8585.8198,pressed key
0,1373,9060.9381,pressed key
0,1373,9439.2665,pressed key
0,1373,9866.2926,pressed key
0,1373,10108.2944,pressed key
0,1373,10822.2094,pressed key
0,1373,11453.4789,pressed key
0,1373,12059.887,pressed key
0,1373,12480.5277,pressed key
0,1373,13338.4033,pressed key
0,1373,13999.9094,pressed key
0,1373,14426.9355,pressed key
0,1373,14754.817,pressed key
0,1373,15944.8802,pressed key
0,1373,16582.8875,pressed key
0,1373,16933.0915,pressed key
0,1373,17647.1012,pressed key
0,1373,18074.1272,pressed key
0,1373,18536.9528,pressed key
0,1373,18925.8081,pressed key
0,1373,19346.4488,pressed key
0,1373,19839.5679,pressed key
0,1373,20332.6869,pressed key
0,1373,20829.1105,pressed key
0,1373,21291.936,pressed key
0,1373,21797.7912,pressed key
0,1373,22404.1814,pressed key
0,1373,23010.6276,pressed key
0,1373,23473.4532,pressed key
0,1373,23823.6571,pressed key
0,1373,24409.1831,pressed key
0,1373,25136.9901,pressed key
0,1373,25743.2215,pressed key
0,1373,26535.301,pressed key
0,1373,27245.4614,pressed key
0,1374,613.5877,pressed key
0,1374,1110.0113,pressed key
0,1374,1603.1303,pressed key
0,1374,2030.1564,pressed key
0,1374,2457.1825,pressed key
0,1374,2932.3008,pressed key
0,1374,3490.691,pressed key
0,1374,3934.6271,pressed key
0,1374,4596.1136,pressed key
0,1374,5154.5038,pressed key
0,1374,5629.6221,pressed key
0,1374,6096.6953,pressed key
0,1374,6559.5208,pressed key
0,1374,7321.8453,pressed key
0,1374,7735.6083,pressed key
0,1374,8317.1378,pressed key
0,1374,8695.4662,pressed key
0,1374,9122.4923,pressed key
0,1374,9868.2034,pressed key
0,1374,10474.5755,pressed key
0,1374,10949.6938,pressed key
0,1374,11363.4568,pressed key
0,1374,12077.3496,pressed key
0,1374,12761.8592,pressed key
0,1374,13182.4999,pressed key
0,1374,13603.1406,pressed key
0,1374,14199.0369,pressed key
0,1374,14626.063,pressed key
0,1374,15232.4882,pressed key
0,1374,15738.3433,pressed key
0,1374,15980.3452,pressed key
0,1374,16330.5491,pressed key
0,1374,16866.2597,pressed key
0,1375,1230.692,pressed key
0,1375,1619.5473,pressed key
0,1375,2082.3728,pressed key
0,1375,2549.446,pressed key
0,1375,2963.209,pressed key
0,1375,3677.1527,pressed key
0,1375,4027.3566,pressed key
0,1375,4486.9263,pressed key
0,1375,5072.4523,pressed key
0,1375,6497.844,pressed key
0,1375,6941.7801,pressed key
0,1375,7416.8984,pressed key
0,1375,7767.1023,pressed key
0,1375,8512.8694,pressed key
0,1375,8901.7247,pressed key
0,1375,9891.1403,pressed key
0,1375,10269.4686,pressed key
0,1375,10875.8588,pressed key
0,1375,11368.9779,pressed key
0,1375,11747.3063,pressed key
0,1375,12465.7947,pressed key
0,1375,12928.6203,pressed key
0,1375,13342.3833,pressed key
0,1375,14035.0859,pressed key
0,1375,14493.4938,pressed key
0,1375,15386.4911,pressed key
0,1375,16132.1211,pressed key
0,1375,16510.4495,pressed key
0,1375,17336.5874,pressed key
0,1375,17725.4427,pressed key
0,1375,18369.9226,pressed key
0,1375,18796.9487,pressed key
0,1375,19403.1706,pressed key
0,1375,20083.4875,pressed key
0,1375,20767.9971,pressed key
0,1375,21412.5735,pressed key
0,1375,21970.9637,pressed key
0,1375,22496.5382,pressed key
0,1375,23064.2334,pressed key
0,1375,23557.3525,pressed key
0,1375,24218.7424,pressed key
0,1375,24786.5324,pressed key
0,1375,25200.2954,pressed key
0,1375,25838.4053,pressed key
0,1375,26080.4072,pressed key
0,1375,26625.7369,pressed key
0,1375,27131.5921,pressed key
0,1375,27769.8155,pressed key
0,1375,28213.7517,pressed key
0,1375,28924.3399,pressed key
0,1375,29469.6578,pressed key
0,1375,30251.3362,pressed key
0,1376,680.4517,pressed key
0,1376,1559.0409,pressed key
0,1376,1979.6816,pressed key
0,1376,2446.7548,pressed key
0,1376,2835.6102,pressed key
0,1376,3224.4655,pressed key
0,1376,3687.291,pressed key
0,1376,4541.9368,pressed key
0,1376,4892.1407,pressed key
0,1376,5367.259,pressed key
0,1376,5756.1143,pressed key
0,1376,6252.5379,pressed key
0,1376,6641.3932,pressed key
0,1376,7186.723,pressed key
0,1376,7575.5783,pressed key
0,1376,8103.7545,pressed key
0,1376,8482.0829,pressed key
0,1376,8926.019,pressed key
0,1376,9682.6727,pressed key
0,1376,10126.6089,pressed key
0,1376,10840.5017,pressed key
0,1376,11501.8916,pressed key
0,1376,12069.6459,pressed key
0,1376,12458.5012,pressed key
0,1376,12951.6203,pressed key
0,1376,13329.9486,pressed key
0,1376,13657.8301,pressed key
0,1376,14467.8226,pressed key
0,1376,15055.1286,pressed key
0,1376,15499.0647,pressed key
0,1376,16272.733,pressed key
0,1376,16800.9092,pressed key
0,1376,17276.0275,pressed key
0,1376,17989.9187,pressed key
0,1376,18403.6817,pressed key
0,1376,18731.5632,pressed key
0,1376,19175.4993,pressed key
0,1376,19771.3976,pressed key
0,1376,20447.3403,pressed key
0,1376,21005.7305,pressed key
0,1376,21541.4411,pressed key
0,1376,22225.9159,pressed key
0,1376,22701.0342,pressed key
0,1376,23345.613,pressed key
0,1376,23772.6391,pressed key
0,1376,24379.0471,pressed key
0,1376,24767.9024,pressed key
0,1376,25009.9043,pressed key
0,1376,25398.7596,pressed key
0,1376,26005.1349,pressed key
0,1377,443.9362,pressed key
0,1377,832.7915,pressed key
0,1377,1625.3065,pressed key
0,1377,2092.3797,pressed key
0,1377,2567.4979,pressed key
0,1377,3370.5341,pressed key
0,1377,3830.1451,pressed key
0,1377,4500.7146,pressed key
0,1377,5382.2112,pressed key
0,1377,6100.8576,pressed key
0,1377,6428.7391,pressed key
0,1377,6778.943,pressed key
0,1377,7199.5837,pressed key
0,1377,7620.2244,pressed key
0,1377,7862.2263,pressed key
0,1377,8329.2995,pressed key
0,1377,8756.3256,pressed key
0,1377,9292.0362,pressed key
0,1377,9534.038,pressed key
0,1377,10129.8147,pressed key
0,1377,10767.857,pressed key
0,1377,11146.1854,pressed key
0,1377,11535.0407,pressed key
0,1377,12130.8757,pressed key
0,1377,12623.9947,pressed key
0,1377,13149.5692,pressed key
0,1377,13538.4245,pressed key
0,1377,13780.4264,pressed key
0,1377,14255.5446,pressed key
0,1377,14582.9265,pressed key
0,1377,14910.808,pressed key
0,1377,15152.8099,pressed key
0,1377,15748.2775,pressed key
0,1377,16044.2163,pressed key
0,1377,16340.1551,pressed key
0,1378,542.5124,pressed key
0,1378,963.1531,pressed key
0,1378,1341.4815,pressed key
0,1378,1762.1222,pressed key
0,1378,2535.6139,pressed key
0,1378,2924.4692,pressed key
0,1378,3345.1099,pressed key
0,1378,3733.9652,pressed key
0,1378,4340.3709,pressed key
0,1378,5004.6696,pressed key
0,1378,5324.3873,pressed key
0,1378,5869.7857,pressed key
0,1378,6313.7218,pressed key
0,1378,6663.9257,pressed key
0,1378,7042.2541,pressed key
0,1378,7505.0797,pressed key
0,1378,8149.554,pressed key
0,1378,8570.1947,pressed key
0,1378,8959.05,pressed key
0,1378,9421.8755,pressed key
0,1378,9914.9946,pressed key
0,1378,10576.3845,pressed key
0,1378,11051.5028,pressed key
0,1378,11526.6211,pressed key
0,1378,12018.7977,pressed key
0,1378,12515.2213,pressed key
0,1378,12865.4253,pressed key
0,1378,13254.2806,pressed key
0,1378,13812.6707,pressed key
0,1378,14387.1074,pressed key
0,1379,592.5387,pressed key
0,1379,942.7426,pressed key
0,1379,1331.5979,pressed key
0,1379,1876.9158,pressed key
0,1379,2265.7711,pressed key
0,1379,2593.6526,pressed key
0,1379,2921.5341,pressed key
0,1379,3365.4703,pressed key
0,1379,3840.5885,pressed key
0,1379,4385.9238,pressed key
0,1379,5130.7385,pressed key
0,1379,5593.564,pressed key
0,1379,6007.3271,pressed key
0,1379,6357.531,pressed key
0,1379,6963.9707,pressed key
0,1379,7390.9968,pressed key
0,1379,8153.3888,pressed key
0,1379,8628.5071,pressed key
0,1379,9103.6253,pressed key
0,1379,9481.9537,pressed key
0,1379,9908.9798,pressed key
0,1379,10619.6584,pressed key
0,1379,11648.8399,pressed key
0,1379,12306.4109,pressed key
0,1379,12660.5921,pressed key
0,1379,12988.4736,pressed key
0,1379,13338.6776,pressed key
0,1379,13969.9319,pressed key
0,1379,14396.958,pressed key
0,1379,14785.8133,pressed key
0,1379,15248.6388,pressed key
0,1379,15715.712,pressed key
0,1379,16043.5935,pressed key
0,1379,16506.4191,pressed key
0,1379,17112.7657,pressed key
0,1379,17571.1736,pressed key
0,1379,17899.0551,pressed key
0,1379,18494.9003,pressed key
0,1379,18957.7258,pressed key
0,1379,19401.662,pressed key
0,1379,19845.5981,pressed key
0,1379,20441.3803,pressed key
0,1379,20769.2618,pressed key
0,1379,21158.1171,pressed key
0,1379,21546.9724,pressed key
0,1379,22208.3568,pressed key
0,1379,22536.2383,pressed key
0,1379,22778.2401,pressed key
0,1379,23020.242,pressed key
0,1379,23734.2183,pressed key
0,1379,23976.2202,pressed key
0,1379,24218.222,pressed key
0,1379,24460.2239,pressed key
0,1379,25174.2737,pressed key
0,1379,25649.392,pressed key
0,1379,26395.085,pressed key
0,1379,26857.9106,pressed key
0,1379,27489.1801,pressed key
0,1379,28150.6666,pressed key
0,1379,28539.5219,pressed key
0,1379,28966.548,pressed key
0,1379,29494.7243,pressed key
0,1379,30208.6679,pressed key
0,1379,30652.6041,pressed key
0,1379,31259.0189,pressed key
0,1379,31721.8444,pressed key
0,1379,32623.3672,pressed key
0,1379,33116.4862,pressed key
0,1379,33444.3677,pressed key
0,1379,33772.2493,pressed key
0,1379,34433.7022,pressed key
0,1379,34812.0306,pressed key
0,1379,35418.3342,pressed key
0,1379,35832.0972,pressed key
0,1380,443.9362,pressed key
0,1380,887.8723,pressed key
0,1380,1331.8085,pressed key
0,1380,1682.0124,pressed key
0,1380,2070.8677,pressed key
0,1380,2844.6871,pressed key
0,1380,3337.8061,pressed key
0,1380,3726.6614,pressed key
0,1380,4535.4062,pressed key
0,1380,5192.9363,pressed key
0,1380,5636.8724,pressed key
0,1380,6129.9915,pressed key
0,1380,6903.7273,pressed key
0,1380,7614.3893,pressed key
0,1380,8110.8129,pressed key
0,1380,8461.0168,pressed key
0,1380,8839.3452,pressed key
0,1380,9228.2005,pressed key
0,1380,9606.5289,pressed key
0,1380,10291.1616,pressed key
0,1380,10680.0169,pressed key
0,1380,11068.8722,pressed key
0,1380,11512.8084,pressed key
0,1380,11933.4491,pressed key
0,1380,12671.1256,pressed key
0,1381,661.4865,pressed key
0,1381,1434.3507,pressed key
0,1381,1762.2322,pressed key
0,1381,2834.6217,pressed key
0,1381,3496.1488,pressed key
0,1381,4102.574,pressed key
0,1381,4595.693,pressed key
0,1381,4923.5745,pressed key
0,1381,5367.5107,pressed key
0,1381,5794.5368,pressed key
0,1381,6470.3462,pressed key
0,1381,6937.4194,pressed key
0,1381,7722.2491,pressed key
0,1381,8050.1306,pressed key
0,1381,8292.1319,pressed key
0,1381,8534.1335,pressed key
0,1381,9163.3133,pressed key
0,1381,9405.3148,pressed key
0,1381,9647.3162,pressed key
0,1381,9889.3177,pressed key
0,1381,10347.7255,pressed key
0,1381,10822.8438,pressed key
0,1381,11289.917,pressed key
0,1381,11640.1209,pressed key
0,1381,12115.2391,pressed key
0,1381,13144.9589,pressed key
0,1381,13533.8142,pressed key
0,1381,14079.2125,pressed key
0,1381,14637.6027,pressed key
0,1381,15578.4021,pressed key
0,1381,15956.7305,pressed key
0,1381,16306.9344,pressed key
0,1381,16842.645,pressed key
0,1382,743.1272,pressed key
0,1382,1505.2655,pressed key
0,1382,2061.5322,pressed key
0,1382,2784.754,pressed key
0,1382,3163.0824,pressed key
0,1382,3541.4108,pressed key
0,1382,3930.2661,pressed key
0,1382,4308.5945,pressed key
0,1382,4993.2538,pressed key
0,1382,5382.1091,pressed key
0,1382,5770.9644,pressed key
0,1382,6415.5749,pressed key
0,1382,6804.4302,pressed key
0,1382,7267.2558,pressed key
0,1382,7734.329,pressed key
0,1382,8084.5329,pressed key
0,1382,8580.9565,pressed key
0,1382,9225.4927,pressed key
0,1382,9905.8709,pressed key
0,1382,10349.8071,pressed key
0,1382,10738.6624,pressed key
0,1382,11334.5503,pressed key
0,1382,12042.5749,pressed key
0,1382,12765.9896,pressed key
0,1382,13450.4644,pressed key
0,1382,14111.985,pressed key
0,1382,14900.0922,pressed key
0,1382,15362.9178,pressed key
0,1382,15829.991,pressed key
0,1382,16180.1949,pressed key
0,1382,16898.7799,pressed key
0,1382,17357.1878,pressed key
0,1382,17685.0693,pressed key
0,1382,18147.8948,pressed key
0,1382,18641.0138,pressed key
0,1382,18991.2177,pressed key
0,1382,19404.9808,pressed key
0,1382,20035.2835,pressed key
0,1382,20641.587,pressed key
0,1382,21538.6473,pressed key
0,1382,22005.7205,pressed key
0,1382,22650.3326,pressed key
0,1382,23690.7814,pressed key
0,1382,24297.1716,pressed key
0,1382,25115.8832,pressed key
0,1382,25644.0594,pressed key
0,1382,25971.9409,pressed key
0,1382,26213.9427,pressed key
0,1382,26455.9442,pressed key
0,1382,26697.946,pressed key
0,1382,27336.1837,pressed key
0,1382,27578.1855,pressed key
0,1382,27820.1874,pressed key
0,1382,28062.1892,pressed key
0,1382,28304.1911,pressed key
0,1382,28724.8318,pressed key
0,1382,29187.6573,pressed key
0,1382,29601.4203,pressed key
0,1382,29951.6243,pressed key
0,1382,30365.3873,pressed key
0,1382,31009.9563,pressed key
0,1382,31429.5076,pressed key
0,1382,31850.1484,pressed key
0,1382,32488.1907,pressed key
0,1382,32838.3946,pressed key
0,1382,33469.5243,pressed key
0,1382,33896.5504,pressed key
0,1383,661.4562,pressed key
0,1383,1187.0307,pressed key
0,1383,1680.1497,pressed key
0,1383,2093.9127,pressed key
0,1383,2807.9062,pressed key
0,1383,3304.3298,pressed key
0,1383,4165.949,pressed key
0,1383,4628.7745,pressed key
0,1383,5266.7818,pressed key
0,1383,5655.6372,pressed key
0,1383,6148.5634,pressed key
0,1383,6608.0344,pressed key
0,1383,6958.2383,pressed key
0,1383,7372.0013,pressed key
0,1383,8030.4338,pressed key
0,1383,8706.2178,pressed key
0,1383,9173.291,pressed key
0,1383,9523.4949,pressed key
0,1383,10346.5414,pressed key
0,1383,11139.0376,pressed key
0,1383,11770.2023,pressed key
0,1383,12540.4106,pressed key
0,1383,12984.3467,pressed key
0,1383,13695.0519,pressed key
0,1383,14220.6263,pressed key
0,1383,14641.2671,pressed key
0,1383,15004.8455,pressed key
0,1383,15611.2176,pressed key
0,1383,16000.073,pressed key
0,1383,16427.099,pressed key
0,1383,17088.4113,pressed key
0,1383,17466.7397,pressed key
0,1383,18291.0865,pressed key
0,1383,19001.5816,pressed key
0,1383,19723.4728,pressed key
0,1383,20144.1135,pressed key
0,1383,20637.2326,pressed key
0,1383,21130.3516,pressed key
0,1383,21873.469,pressed key
0,1383,22366.588,pressed key
0,1383,22810.5242,pressed key
0,1383,23224.2872,pressed key
0,1383,23904.6228,pressed key
0,1383,24697.0759,pressed key
0,1383,25292.9472,pressed key
0,1383,25681.8025,pressed key
0,1383,26060.1309,pressed key
0,1383,26721.658,pressed key
0,1383,27267.0496,pressed key
0,1383,27811.6966,pressed key
0,1383,28225.4596,pressed key
0,1383,28934.6296,pressed key
0,1383,29427.7486,pressed key
0,1383,29841.5117,pressed key
0,1383,30285.4478,pressed key
0,1383,30699.2108,pressed key
0,1383,31461.5819,pressed key
0,1383,32263.8734,pressed key
0,1383,32851.1794,pressed key
0,1383,33415.7749,pressed key
0,1384,413.763,pressed key
0,1384,972.1532,pressed key
0,1384,1416.0893,pressed key
0,1384,2054.1665,pressed key
0,1384,2547.2855,pressed key
0,1384,2875.167,pressed key
0,1384,3203.0485,pressed key
0,1384,3864.5015,pressed key
0,1384,4557.1896,pressed key
0,1384,5115.5798,pressed key
0,1384,5927.9228,pressed key
0,1384,6354.9489,pressed key
0,1384,6950.8367,pressed key
0,1384,7595.3829,pressed key
0,1384,8062.4561,pressed key
0,1384,8755.1247,pressed key
0,1384,9340.6507,pressed key
0,1384,9668.5322,pressed key
0,1384,9910.5341,pressed key
0,1384,10152.5359,pressed key
0,1384,10394.5378,pressed key
0,1384,11088.3277,pressed key
0,1384,11384.2664,pressed key
0,1384,11626.2676,pressed key
0,1384,11868.2688,pressed key
0,1384,12164.2076,pressed key
0,1385,327.8815,pressed key
0,1385,873.1391,pressed key
0,1385,1431.5293,pressed key
0,1385,1891.0741,pressed key
0,1385,2366.1923,pressed key
0,1385,2821.6065,pressed key
0,1385,3814.334,pressed key
0,1385,4192.6624,pressed key
0,1385,4837.0901,pressed key
0,1385,5257.7309,pressed key
0,1385,5678.3716,pressed key
0,1385,6274.1913,pressed key
0,1385,6701.2174,pressed key
0,1385,7145.1536,pressed key
0,1385,7712.8743,pressed key
0,1385,8101.7296,pressed key
0,1385,8657.9963,pressed key
0,1385,9151.1153,pressed key
0,1385,9595.0515,pressed key
0,1385,10407.5352,pressed key
0,1385,10796.3905,pressed key
0,1385,11223.4166,pressed key
0,1385,11871.0945,pressed key
0,1385,12333.92,pressed key
0,1385,12800.9933,pressed key
0,1385,13228.0194,pressed key
0,1385,13823.9386,pressed key
0,1385,14534.5316,pressed key
0,1385,15009.6499,pressed key
0,1385,15387.9783,pressed key
0,1385,15737.5045,pressed key
0,1385,16343.8799,pressed key
0,1385,16939.6774,pressed key
0,1385,17383.6136,pressed key
0,1385,18028.131,pressed key
0,1385,18416.9863,pressed key
0,1385,18910.1054,pressed key
0,1385,19237.9869,pressed key
0,1385,19922.5293,pressed key
0,1385,20727.4178,pressed key
0,1385,21333.7645,pressed key
0,1385,22095.6605,pressed key
0,1385,22779.8167,pressed key
0,1385,23553.5021,pressed key
0,1385,23931.8305,pressed key
0,1385,24375.7667,pressed key
0,1385,24754.0951,pressed key
0,1385,25539.9164,pressed key
0,1385,25979.9773,pressed key
0,1385,26508.9493,pressed key
0,1385,27009.9839,pressed key
0,1385,27388.3123,pressed key
0,1385,27738.5162,pressed key
0,1385,28369.6554,pressed key
0,1385,28862.7744,pressed key
0,1385,29355.8935,pressed key
0,1385,30017.2779,pressed key
0,1385,30406.1332,pressed key
0,1385,30794.9885,pressed key
0,1385,31695.298,pressed key
0,1386,592.5387,pressed key
0,1386,920.4202,pressed key
0,1386,1581.8732,pressed key
0,1386,2002.3798,pressed key
0,1386,2530.5561,pressed key
0,1386,3207.1322,pressed key
0,1386,3595.9875,pressed key
0,1386,4202.4127,pressed key
0,1386,4895.117,pressed key
0,1386,5222.9985,pressed key
0,1386,5666.9347,pressed key
0,1386,6160.0537,pressed key
0,1386,6487.9352,pressed key
0,1386,6955.0084,pressed key
0,1386,7343.4209,pressed key
0,1386,8153.4509,pressed key
0,1386,8986.1584,pressed key
0,1386,9375.0137,pressed key
0,1386,9702.8952,pressed key
0,1386,10169.9684,pressed key
0,1386,10583.7315,pressed key
0,1386,11297.6089,pressed key
0,1386,11686.4642,pressed key
0,1386,12409.9021,pressed key
0,1386,13222.7357,pressed key
0,1386,13933.4392,pressed key
0,1386,14261.3207,pressed key
0,1386,14819.7109,pressed key
0,1386,15421.4554,pressed key
0,1386,16113.2122,pressed key
0,1386,16491.5406,pressed key
0,1386,16880.3959,pressed key
0,1386,17294.1589,pressed key
0,1386,17955.6545,pressed key
0,1386,18422.7277,pressed key
0,1386,18843.3685,pressed key
0,1386,19264.0092,pressed key
0,1386,19642.3376,pressed key
0,1386,20286.7653,pressed key
0,1386,20761.8836,pressed key
0,1386,21237.0019,pressed key
0,1386,21587.2058,pressed key
0,1386,22231.8303,pressed key
0,1386,22817.3563,pressed key
0,1386,23059.3581,pressed key
0,1386,23437.6865,pressed key
0,1387,420.6407,pressed key
0,1387,1667.4948,pressed key
0,1387,2111.4309,pressed key
0,1387,3035.9533,pressed key
0,1387,3363.8348,pressed key
0,1387,3691.7163,pressed key
0,1387,4019.5978,pressed key
0,1387,4408.4531,pressed key
0,1387,5046.563,pressed key
0,1387,5424.8914,pressed key
0,1387,5813.7467,pressed key
0,1387,6192.0751,pressed key
0,1387,6667.1934,pressed key
0,1387,7056.0487,pressed key
0,1387,7818.0623,pressed key
0,1387,8285.1356,pressed key
0,1387,8705.7763,pressed key
0,1387,9126.417,pressed key
0,1387,9504.7454,pressed key
0,1387,9931.7715,pressed key
0,1387,10406.8898,pressed key
0,1387,11013.2142,pressed key
0,1387,11723.7871,pressed key
0,1387,12102.1155,pressed key
0,1387,12708.3469,pressed key
0,1387,13171.1724,pressed key
0,1387,14019.221,pressed key
0,1387,14408.0763,pressed key
0,1387,15073.5557,pressed key
0,1387,15784.1486,pressed key
0,1387,16228.0848,pressed key
0,1387,16555.9663,pressed key
0,1387,16797.968,pressed key
0,1387,17039.9699,pressed key
0,1387,17281.9717,pressed key
0,1387,17523.973,pressed key
0,1387,17765.9748,pressed key
0,1387,18007.9766,pressed key
0,1387,18249.9778,pressed key
0,1387,18577.8593,pressed key
0,1387,19291.8738,pressed key
0,1387,19533.8757,pressed key
0,1387,19775.8775,pressed key
0,1387,20017.8794,pressed key
0,1387,20259.8812,pressed key
0,1387,20501.8831,pressed key
0,1387,20743.8849,pressed key
0,1387,20985.8868,pressed key
0,1387,21227.8886,pressed key
0,1387,21469.8905,pressed key
0,1387,21966.3141,pressed key
0,1387,22441.4324,pressed key
0,1387,22916.5506,pressed key
0,1387,23391.6689,pressed key
0,1387,24194.7628,pressed key
0,1387,24967.6424,pressed key
0,1387,25345.9708,pressed key
0,1387,25813.044,pressed key
0,1387,26288.1623,pressed key
0,1387,26715.1884,pressed key
0,1387,27538.3005,pressed key
0,1387,27958.9412,pressed key
0,1387,28347.7966,pressed key
0,1387,28791.7327,pressed key
0,1388,350.2039,pressed key
0,1388,988.3795,pressed key
0,1388,1366.7079,pressed key
0,1388,2271.0542,pressed key
0,1388,2659.9095,pressed key
0,1388,3373.7869,pressed key
0,1388,3701.6684,pressed key
0,1388,4308.0406,pressed key
0,1388,4550.0424,pressed key
0,1388,4938.8977,pressed key
0,1388,5382.8339,pressed key
0,1388,6093.5438,pressed key
0,1388,6421.4253,pressed key
0,1388,6979.8155,pressed key
0,1388,7330.0194,pressed key
0,1388,7657.9009,pressed key
0,1388,7899.9023,pressed key
0,1388,8141.9042,pressed key
0,1388,8383.9059,pressed key
0,1388,9077.6902,pressed key
0,1388,9319.6914,pressed key
0,1388,9561.6925,pressed key
0,1388,9857.6313,pressed key
0,1388,10153.5701,pressed key
0,1388,10613.1629,pressed key
0,1388,10855.1647,pressed key
0,1388,11470.2753,pressed key
0,1388,12029.5072,pressed key
0,1388,12357.3887,pressed key
0,1388,13041.9533,pressed key
0,1388,13468.9794,pressed key
0,1388,13896.0055,pressed key
0,1388,14452.2722,pressed key
0,1388,15198.0163,pressed key
0,1388,15665.0895,pressed key
0,1388,16686.737,pressed key
0,1388,17161.8553,pressed key
0,1388,17636.9736,pressed key
0,1388,17987.1775,pressed key
0,1388,18229.1793,pressed key
0,1388,18995.8772,pressed key
0,1388,19439.8134,pressed key
0,1388,20132.5161,pressed key
0,1388,20660.6923,pressed key
0,1388,21123.5178,pressed key
